Span Loc(m)	Chord(m)	IB Height(m)	IB Width(m)	Web Height(m)	Web Width(m)	IB Area(m2)	Moment(Nm)	Wing Weight(N/m)
3.090000	0.408813	0.030661	0.054372	0.028019	0.001000	0.000172	103.709520	12.170688
3.092000	0.408649	0.030649	0.054350	0.028012	0.001000	0.000171	103.443141	12.158096
3.094000	0.408485	0.030636	0.054329	0.028005	0.001000	0.000171	103.177162	12.145514
3.096000	0.408321	0.030624	0.054307	0.027998	0.001000	0.000171	102.911583	12.132941
3.098000	0.408157	0.030612	0.054285	0.027992	0.001000	0.000170	102.646404	12.120379
3.100000	0.407993	0.030599	0.054263	0.027985	0.001000	0.000170	102.381624	12.107826
3.102000	0.407828	0.030587	0.054241	0.027978	0.001000	0.000170	102.117245	12.095284
3.104000	0.407664	0.030575	0.054219	0.027971	0.001000	0.000169	101.853264	12.082751
3.106000	0.407499	0.030562	0.054197	0.027964	0.001000	0.000169	101.589683	12.070227
3.108000	0.407334	0.030550	0.054175	0.027957	0.001000	0.000168	101.326501	12.057714
3.110000	0.407169	0.030538	0.054153	0.027950	0.001000	0.000168	101.063719	12.045210
3.112000	0.407004	0.030525	0.054131	0.027942	0.001000	0.000168	100.801334	12.032716
3.114000	0.406838	0.030513	0.054109	0.027935	0.001000	0.000167	100.539349	12.020232
3.116000	0.406673	0.030500	0.054087	0.027928	0.001000	0.000167	100.277762	12.007757
3.118000	0.406507	0.030488	0.054065	0.027921	0.001000	0.000167	100.016573	11.995292
3.120000	0.406341	0.030476	0.054043	0.027914	0.001000	0.000166	99.755782	11.982837
3.122000	0.406174	0.030463	0.054021	0.027907	0.001000	0.000166	99.495390	11.970391
3.124000	0.406008	0.030451	0.053999	0.027900	0.001000	0.000166	99.235395	11.957955
3.126000	0.405842	0.030438	0.053977	0.027892	0.001000	0.000165	98.975798	11.945528
3.128000	0.405675	0.030426	0.053955	0.027885	0.001000	0.000165	98.716598	11.933111
3.130000	0.405508	0.030413	0.053933	0.027878	0.001000	0.000165	98.457795	11.920704
3.132000	0.405341	0.030401	0.053910	0.027871	0.001000	0.000164	98.199390	11.908306
3.134000	0.405174	0.030388	0.053888	0.027863	0.001000	0.000164	97.941382	11.895918
3.136000	0.405006	0.030375	0.053866	0.027856	0.001000	0.000164	97.683771	11.883539
3.138000	0.404839	0.030363	0.053844	0.027849	0.001000	0.000163	97.426556	11.871170
3.140000	0.404671	0.030350	0.053821	0.027841	0.001000	0.000163	97.169738	11.858811
3.142000	0.404503	0.030338	0.053799	0.027834	0.001000	0.000163	96.913316	11.846461
3.144000	0.404335	0.030325	0.053777	0.027827	0.001000	0.000162	96.657290	11.834120
3.146000	0.404167	0.030312	0.053754	0.027819	0.001000	0.000162	96.401660	11.821789
3.148000	0.403998	0.030300	0.053732	0.027812	0.001000	0.000161	96.146426	11.809467
3.150000	0.403829	0.030287	0.053709	0.027804	0.001000	0.000161	95.891588	11.797154
3.152000	0.403661	0.030275	0.053687	0.027797	0.001000	0.000161	95.637146	11.784851
3.154000	0.403492	0.030262	0.053664	0.027790	0.001000	0.000160	95.383098	11.772558
3.156000	0.403322	0.030249	0.053642	0.027782	0.001000	0.000160	95.129446	11.760274
3.158000	0.403153	0.030236	0.053619	0.027775	0.001000	0.000160	94.876189	11.747999
3.160000	0.402984	0.030224	0.053597	0.027767	0.001000	0.000159	94.623327	11.735733
3.162000	0.402814	0.030211	0.053574	0.027759	0.001000	0.000159	94.370859	11.723477
3.164000	0.402644	0.030198	0.053552	0.027752	0.001000	0.000159	94.118786	11.711230
3.166000	0.402474	0.030186	0.053529	0.027744	0.001000	0.000158	93.867108	11.698993
3.168000	0.402304	0.030173	0.053506	0.027737	0.001000	0.000158	93.615823	11.686765
3.170000	0.402133	0.030160	0.053484	0.027729	0.001000	0.000158	93.364933	11.674546
3.172000	0.401963	0.030147	0.053461	0.027721	0.001000	0.000157	93.114436	11.662336
3.174000	0.401792	0.030134	0.053438	0.027714	0.001000	0.000157	92.864333	11.650136
3.176000	0.401621	0.030122	0.053416	0.027706	0.001000	0.000157	92.614624	11.637944
3.178000	0.401450	0.030109	0.053393	0.027698	0.001000	0.000156	92.365308	11.625762
3.180000	0.401278	0.030096	0.053370	0.027691	0.001000	0.000156	92.116385	11.613589
3.182000	0.401107	0.030083	0.053347	0.027683	0.001000	0.000156	91.867855	11.601426
3.184000	0.400935	0.030070	0.053324	0.027675	0.001000	0.000155	91.619718	11.589271
3.186000	0.400763	0.030057	0.053302	0.027667	0.001000	0.000155	91.371974	11.577126
3.188000	0.400591	0.030044	0.053279	0.027660	0.001000	0.000155	91.124622	11.564990
3.190000	0.400419	0.030031	0.053256	0.027652	0.001000	0.000154	90.877662	11.552863
3.192000	0.400246	0.030018	0.053233	0.027644	0.001000	0.000154	90.631095	11.540745
3.194000	0.400074	0.030006	0.053210	0.027636	0.001000	0.000154	90.384920	11.528636
3.196000	0.399901	0.029993	0.053187	0.027628	0.001000	0.000153	90.139136	11.516536
3.198000	0.399728	0.029980	0.053164	0.027620	0.001000	0.000153	89.893745	11.504445
3.200000	0.399555	0.029967	0.053141	0.027612	0.001000	0.000153	89.648744	11.492363
3.202000	0.399382	0.029954	0.053118	0.027604	0.001000	0.000152	89.404135	11.480291
3.204000	0.399208	0.029941	0.053095	0.027596	0.001000	0.000152	89.159918	11.468227
3.206000	0.399034	0.029928	0.053072	0.027588	0.001000	0.000152	88.916091	11.456172
3.208000	0.398860	0.029915	0.053048	0.027580	0.001000	0.000151	88.672655	11.444127
3.210000	0.398686	0.029901	0.053025	0.027572	0.001000	0.000151	88.429610	11.432090
3.212000	0.398512	0.029888	0.053002	0.027564	0.001000	0.000151	88.186955	11.420062
3.214000	0.398338	0.029875	0.052979	0.027556	0.001000	0.000150	87.944690	11.408043
3.216000	0.398163	0.029862	0.052956	0.027548	0.001000	0.000150	87.702816	11.396033
3.218000	0.397988	0.029849	0.052932	0.027540	0.001000	0.000150	87.461331	11.384032
3.220000	0.397813	0.029836	0.052909	0.027532	0.001000	0.000149	87.220237	11.372040
3.222000	0.397638	0.029823	0.052886	0.027524	0.001000	0.000149	86.979532	11.360057
3.224000	0.397463	0.029810	0.052863	0.027516	0.001000	0.000149	86.739216	11.348083
3.226000	0.397287	0.029797	0.052839	0.027508	0.001000	0.000148	86.499290	11.336117
3.228000	0.397111	0.029783	0.052816	0.027499	0.001000	0.000148	86.259753	11.324160
3.230000	0.396935	0.029770	0.052792	0.027491	0.001000	0.000148	86.020605	11.312212
3.232000	0.396759	0.029757	0.052769	0.027483	0.001000	0.000147	85.781845	11.300273
3.234000	0.396583	0.029744	0.052746	0.027475	0.001000	0.000147	85.543474	11.288343
3.236000	0.396407	0.029730	0.052722	0.027466	0.001000	0.000147	85.305492	11.276421
3.238000	0.396230	0.029717	0.052699	0.027458	0.001000	0.000147	85.067898	11.264509
3.240000	0.396053	0.029704	0.052675	0.027450	0.001000	0.000146	84.830692	11.252605
3.242000	0.395876	0.029691	0.052651	0.027442	0.001000	0.000146	84.593873	11.240709
3.244000	0.395699	0.029677	0.052628	0.027433	0.001000	0.000146	84.357443	11.228823
3.246000	0.395521	0.029664	0.052604	0.027425	0.001000	0.000145	84.121400	11.216945
3.248000	0.395344	0.029651	0.052581	0.027416	0.001000	0.000145	83.885744	11.205076
3.250000	0.395166	0.029637	0.052557	0.027408	0.001000	0.000145	83.650476	11.193215
3.252000	0.394988	0.029624	0.052533	0.027400	0.001000	0.000144	83.415595	11.181363
3.254000	0.394810	0.029611	0.052510	0.027391	0.001000	0.000144	83.181100	11.169520
3.256000	0.394631	0.029597	0.052486	0.027383	0.001000	0.000144	82.946992	11.157685
3.258000	0.394453	0.029584	0.052462	0.027374	0.001000	0.000143	82.713271	11.145859
3.260000	0.394274	0.029571	0.052438	0.027366	0.001000	0.000143	82.479936	11.134042
3.262000	0.394095	0.029557	0.052415	0.027357	0.001000	0.000143	82.246987	11.122233
3.264000	0.393916	0.029544	0.052391	0.027349	0.001000	0.000142	82.014425	11.110432
3.266000	0.393736	0.029530	0.052367	0.027340	0.001000	0.000142	81.782248	11.098641
3.268000	0.393557	0.029517	0.052343	0.027331	0.001000	0.000142	81.550456	11.086857
3.270000	0.393377	0.029503	0.052319	0.027323	0.001000	0.000141	81.319050	11.075083
3.272000	0.393197	0.029490	0.052295	0.027314	0.001000	0.000141	81.088030	11.063316
3.274000	0.393017	0.029476	0.052271	0.027306	0.001000	0.000141	80.857394	11.051559
3.276000	0.392837	0.029463	0.052247	0.027297	0.001000	0.000140	80.627144	11.039809
3.278000	0.392656	0.029449	0.052223	0.027288	0.001000	0.000140	80.397278	11.028069
3.280000	0.392476	0.029436	0.052199	0.027279	0.001000	0.000140	80.167796	11.016336
3.282000	0.392295	0.029422	0.052175	0.027271	0.001000	0.000140	79.938699	11.004612
3.284000	0.392114	0.029409	0.052151	0.027262	0.001000	0.000139	79.709987	10.992897
3.286000	0.391932	0.029395	0.052127	0.027253	0.001000	0.000139	79.481658	10.981189
3.288000	0.391751	0.029381	0.052103	0.027244	0.001000	0.000139	79.253713	10.969491
3.290000	0.391569	0.029368	0.052079	0.027236	0.001000	0.000138	79.026152	10.957800
3.292000	0.391387	0.029354	0.052055	0.027227	0.001000	0.000138	78.798975	10.946118
3.294000	0.391205	0.029340	0.052030	0.027218	0.001000	0.000138	78.572181	10.934444
3.296000	0.391023	0.029327	0.052006	0.027209	0.001000	0.000137	78.345769	10.922779
3.298000	0.390841	0.029313	0.051982	0.027200	0.001000	0.000137	78.119741	10.911122
3.300000	0.390658	0.029299	0.051958	0.027191	0.001000	0.000137	77.894096	10.899473
3.302000	0.390475	0.029286	0.051933	0.027182	0.001000	0.000136	77.668833	10.887833
3.304000	0.390292	0.029272	0.051909	0.027173	0.001000	0.000136	77.443953	10.876200
3.306000	0.390109	0.029258	0.051885	0.027164	0.001000	0.000136	77.219455	10.864576
3.308000	0.389926	0.029244	0.051860	0.027155	0.001000	0.000135	76.995339	10.852960
3.310000	0.389742	0.029231	0.051836	0.027146	0.001000	0.000135	76.771605	10.841353
3.312000	0.389558	0.029217	0.051811	0.027137	0.001000	0.000135	76.548253	10.829753
3.314000	0.389374	0.029203	0.051787	0.027128	0.001000	0.000135	76.325282	10.818162
3.316000	0.389190	0.029189	0.051762	0.027119	0.001000	0.000134	76.102693	10.806579
3.318000	0.389006	0.029175	0.051738	0.027110	0.001000	0.000134	75.880485	10.795004
3.320000	0.388821	0.029162	0.051713	0.027101	0.001000	0.000134	75.658657	10.783437
3.322000	0.388636	0.029148	0.051689	0.027092	0.001000	0.000133	75.437211	10.771879
3.324000	0.388451	0.029134	0.051664	0.027083	0.001000	0.000133	75.216145	10.760328
3.326000	0.388266	0.029120	0.051639	0.027074	0.001000	0.000133	74.995460	10.748786
3.328000	0.388081	0.029106	0.051615	0.027064	0.001000	0.000132	74.775155	10.737251
3.330000	0.387895	0.029092	0.051590	0.027055	0.001000	0.000132	74.555230	10.725725
3.332000	0.387709	0.029078	0.051565	0.027046	0.001000	0.000132	74.335685	10.714207
3.334000	0.387523	0.029064	0.051541	0.027037	0.001000	0.000132	74.116519	10.702697
3.336000	0.387337	0.029050	0.051516	0.027027	0.001000	0.000131	73.897734	10.691194
3.338000	0.387150	0.029036	0.051491	0.027018	0.001000	0.000131	73.679327	10.679700
3.340000	0.386964	0.029022	0.051466	0.027009	0.001000	0.000131	73.461300	10.668214
3.342000	0.386777	0.029008	0.051441	0.026999	0.001000	0.000130	73.243652	10.656736
3.344000	0.386590	0.028994	0.051416	0.026990	0.001000	0.000130	73.026382	10.645265
3.346000	0.386403	0.028980	0.051392	0.026980	0.001000	0.000130	72.809492	10.634325
3.348000	0.386215	0.028966	0.051367	0.026966	0.001000	0.000130	72.592979	10.629141
3.350000	0.386028	0.028952	0.051342	0.026952	0.001000	0.000130	72.376845	10.623951
3.352000	0.385840	0.028938	0.051317	0.026938	0.001000	0.000130	72.161089	10.618756
3.354000	0.385652	0.028924	0.051292	0.026924	0.001000	0.000130	71.945711	10.613555
3.356000	0.385464	0.028910	0.051267	0.026910	0.001000	0.000129	71.730711	10.608349
3.358000	0.385275	0.028896	0.051242	0.026896	0.001000	0.000129	71.516088	10.603137
3.360000	0.385087	0.028881	0.051217	0.026881	0.001000	0.000129	71.301842	10.597919
3.362000	0.384898	0.028867	0.051191	0.026867	0.001000	0.000129	71.087974	10.592695
3.364000	0.384709	0.028853	0.051166	0.026853	0.001000	0.000129	70.874483	10.587466
3.366000	0.384519	0.028839	0.051141	0.026839	0.001000	0.000129	70.661368	10.582231
3.368000	0.384330	0.028825	0.051116	0.026825	0.001000	0.000129	70.448630	10.576991
3.370000	0.384140	0.028811	0.051091	0.026811	0.001000	0.000129	70.236269	10.571744
3.372000	0.383950	0.028796	0.051065	0.026796	0.001000	0.000129	70.024283	10.566492
3.374000	0.383760	0.028782	0.051040	0.026782	0.001000	0.000129	69.812674	10.561235
3.376000	0.383570	0.028768	0.051015	0.026768	0.001000	0.000129	69.601441	10.555971
3.378000	0.383380	0.028753	0.050989	0.026753	0.001000	0.000129	69.390583	10.550702
3.380000	0.383189	0.028739	0.050964	0.026739	0.001000	0.000129	69.180101	10.545427
3.382000	0.382998	0.028725	0.050939	0.026725	0.001000	0.000129	68.969994	10.540147
3.384000	0.382807	0.028711	0.050913	0.026711	0.001000	0.000129	68.760262	10.534860
3.386000	0.382615	0.028696	0.050888	0.026696	0.001000	0.000128	68.550905	10.529568
3.388000	0.382424	0.028682	0.050862	0.026682	0.001000	0.000128	68.341923	10.524270
3.390000	0.382232	0.028667	0.050837	0.026667	0.001000	0.000128	68.133315	10.518966
3.392000	0.382040	0.028653	0.050811	0.026653	0.001000	0.000128	67.925082	10.513657
3.394000	0.381848	0.028639	0.050786	0.026639	0.001000	0.000128	67.717223	10.508341
3.396000	0.381656	0.028624	0.050760	0.026624	0.001000	0.000128	67.509738	10.503020
3.398000	0.381463	0.028610	0.050735	0.026610	0.001000	0.000128	67.302626	10.497693
3.400000	0.381270	0.028595	0.050709	0.026595	0.001000	0.000128	67.095889	10.492361
3.402000	0.381077	0.028581	0.050683	0.026581	0.001000	0.000128	66.889524	10.487022
3.404000	0.380884	0.028566	0.050658	0.026566	0.001000	0.000128	66.683533	10.481677
3.406000	0.380691	0.028552	0.050632	0.026552	0.001000	0.000128	66.477915	10.476327
3.408000	0.380497	0.028537	0.050606	0.026537	0.001000	0.000128	66.272670	10.470971
3.410000	0.380303	0.028523	0.050580	0.026523	0.001000	0.000128	66.067798	10.465609
3.412000	0.380109	0.028508	0.050555	0.026508	0.001000	0.000128	65.863298	10.460241
3.414000	0.379915	0.028494	0.050529	0.026494	0.001000	0.000128	65.659170	10.454867
3.416000	0.379720	0.028479	0.050503	0.026479	0.001000	0.000127	65.455415	10.449487
3.418000	0.379526	0.028464	0.050477	0.026464	0.001000	0.000127	65.252031	10.444102
3.420000	0.379331	0.028450	0.050451	0.026450	0.001000	0.000127	65.049019	10.438710
3.422000	0.379136	0.028435	0.050425	0.026435	0.001000	0.000127	64.846378	10.433313
3.424000	0.378940	0.028421	0.050399	0.026421	0.001000	0.000127	64.644109	10.427909
3.426000	0.378745	0.028406	0.050373	0.026406	0.001000	0.000127	64.442211	10.422500
3.428000	0.378549	0.028391	0.050347	0.026391	0.001000	0.000127	64.240684	10.417084
3.430000	0.378353	0.028376	0.050321	0.026376	0.001000	0.000127	64.039528	10.411663
3.432000	0.378157	0.028362	0.050295	0.026362	0.001000	0.000127	63.838742	10.406236
3.434000	0.377960	0.028347	0.050269	0.026347	0.001000	0.000127	63.638327	10.400802
3.436000	0.377764	0.028332	0.050243	0.026332	0.001000	0.000127	63.438282	10.395363
3.438000	0.377567	0.028317	0.050216	0.026317	0.001000	0.000127	63.238606	10.389918
3.440000	0.377370	0.028303	0.050190	0.026303	0.001000	0.000127	63.039301	10.384467
3.442000	0.377172	0.028288	0.050164	0.026288	0.001000	0.000127	62.840365	10.379009
3.444000	0.376975	0.028273	0.050138	0.026273	0.001000	0.000127	62.641799	10.373546
3.446000	0.376777	0.028258	0.050111	0.026258	0.001000	0.000126	62.443602	10.368077
3.448000	0.376579	0.028243	0.050085	0.026243	0.001000	0.000126	62.245773	10.362601
3.450000	0.376381	0.028229	0.050059	0.026229	0.001000	0.000126	62.048314	10.357120
3.452000	0.376182	0.028214	0.050032	0.026214	0.001000	0.000126	61.851223	10.351632
3.454000	0.375984	0.028199	0.050006	0.026199	0.001000	0.000126	61.654501	10.346139
3.456000	0.375785	0.028184	0.049979	0.026184	0.001000	0.000126	61.458147	10.340639
3.458000	0.375586	0.028169	0.049953	0.026169	0.001000	0.000126	61.262161	10.335133
3.460000	0.375387	0.028154	0.049926	0.026154	0.001000	0.000126	61.066543	10.329621
3.462000	0.375187	0.028139	0.049900	0.026139	0.001000	0.000126	60.871293	10.324103
3.464000	0.374987	0.028124	0.049873	0.026124	0.001000	0.000126	60.676410	10.318579
3.466000	0.374788	0.028109	0.049847	0.026109	0.001000	0.000126	60.481894	10.313049
3.468000	0.374587	0.028094	0.049820	0.026094	0.001000	0.000126	60.287745	10.307512
3.470000	0.374387	0.028079	0.049793	0.026079	0.001000	0.000126	60.093964	10.301970
3.472000	0.374186	0.028064	0.049767	0.026064	0.001000	0.000126	59.900548	10.296421
3.474000	0.373986	0.028049	0.049740	0.026049	0.001000	0.000126	59.707500	10.290866
3.476000	0.373785	0.028034	0.049713	0.026034	0.001000	0.000125	59.514818	10.285305
3.478000	0.373583	0.028019	0.049687	0.026019	0.001000	0.000125	59.322501	10.279737
3.480000	0.373382	0.028004	0.049660	0.026004	0.001000	0.000125	59.130551	10.274164
3.482000	0.373180	0.027988	0.049633	0.025988	0.001000	0.000125	58.938966	10.268584
3.484000	0.372978	0.027973	0.049606	0.025973	0.001000	0.000125	58.747747	10.262998
3.486000	0.372776	0.027958	0.049579	0.025958	0.001000	0.000125	58.556893	10.257406
3.488000	0.372573	0.027943	0.049552	0.025943	0.001000	0.000125	58.366405	10.251808
3.490000	0.372371	0.027928	0.049525	0.025928	0.001000	0.000125	58.176281	10.246203
3.492000	0.372168	0.027913	0.049498	0.025913	0.001000	0.000125	57.986522	10.240592
3.494000	0.371965	0.027897	0.049471	0.025897	0.001000	0.000125	57.797127	10.234975
3.496000	0.371762	0.027882	0.049444	0.025882	0.001000	0.000125	57.608097	10.229351
3.498000	0.371558	0.027867	0.049417	0.025867	0.001000	0.000125	57.419431	10.223721
3.500000	0.371354	0.027852	0.049390	0.025852	0.001000	0.000125	57.231128	10.218085
3.502000	0.371150	0.027836	0.049363	0.025836	0.001000	0.000125	57.043190	10.212443
3.504000	0.370946	0.027821	0.049336	0.025821	0.001000	0.000124	56.855615	10.206794
3.506000	0.370742	0.027806	0.049309	0.025806	0.001000	0.000124	56.668403	10.201139
3.508000	0.370537	0.027790	0.049281	0.025790	0.001000	0.000124	56.481554	10.195477
3.510000	0.370332	0.027775	0.049254	0.025775	0.001000	0.000124	56.295068	10.189809
3.512000	0.370127	0.027760	0.049227	0.025760	0.001000	0.000124	56.108945	10.184135
3.514000	0.369921	0.027744	0.049200	0.025744	0.001000	0.000124	55.923185	10.178454
3.516000	0.369716	0.027729	0.049172	0.025729	0.001000	0.000124	55.737787	10.172768
3.518000	0.369510	0.027713	0.049145	0.025713	0.001000	0.000124	55.552751	10.167074
3.520000	0.369304	0.027698	0.049117	0.025698	0.001000	0.000124	55.368076	10.161374
3.522000	0.369098	0.027682	0.049090	0.025682	0.001000	0.000124	55.183764	10.155668
3.524000	0.368891	0.027667	0.049063	0.025667	0.001000	0.000124	54.999813	10.149955
3.526000	0.368684	0.027651	0.049035	0.025651	0.001000	0.000124	54.816223	10.144236
3.528000	0.368477	0.027636	0.049007	0.025636	0.001000	0.000124	54.632995	10.138511
3.530000	0.368270	0.027620	0.048980	0.025620	0.001000	0.000124	54.450127	10.132779
3.532000	0.368063	0.027605	0.048952	0.025605	0.001000	0.000124	54.267620	10.127040
3.534000	0.367855	0.027589	0.048925	0.025589	0.001000	0.000123	54.085473	10.121295
3.536000	0.367647	0.027574	0.048897	0.025574	0.001000	0.000123	53.903687	10.115544
3.538000	0.367439	0.027558	0.048869	0.025558	0.001000	0.000123	53.722261	10.109786
3.540000	0.367230	0.027542	0.048842	0.025542	0.001000	0.000123	53.541194	10.104021
3.542000	0.367022	0.027527	0.048814	0.025527	0.001000	0.000123	53.360488	10.098250
3.544000	0.366813	0.027511	0.048786	0.025511	0.001000	0.000123	53.180141	10.092472
3.546000	0.366604	0.027495	0.048758	0.025495	0.001000	0.000123	53.000153	10.086688
3.548000	0.366394	0.027480	0.048730	0.025480	0.001000	0.000123	52.820524	10.080897
